Row ID,Order ID,Year,Order Date,Month,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Profit
145,CA-2014-155376,2014,12/23/2014,December,Standard Class,SG-20080,Sandra Glassco,Consumer,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,839.43,3,218.2518
146,CA-2012-110744,2012,9/7/2012,September,Standard Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,671.93,7,20.1579
147,CA-2011-110072,2011,10/22/2011,October,Standard Class,MG-17680,Maureen Gastineau,Home Office,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,93.888,4,12.9096
148,CA-2013-114489,2013,12/6/2013,December,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,384.45,11,103.8015
149,CA-2013-114489,2013,12/6/2013,December,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,149.97,3,5.9988
150,CA-2013-114489,2013,12/6/2013,December,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,1951.84,8,585.552
151,CA-2013-114489,2013,12/6/2013,December,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,171.55,5,80.6285
152,CA-2013-158834,2013,3/14/2013,March,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,157.92,5,17.766
153,CA-2013-158834,2013,3/14/2013,March,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,203.184,2,15.2388
154,CA-2012-124919,2012,5/31/2012,May,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,58.38,7,26.271
155,CA-2012-124919,2012,5/31/2012,May,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,105.52,4,48.5392
156,CA-2012-124919,2012,5/31/2012,May,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,80.88,6,21.0288
157,CA-2012-118948,2012,5/28/2012,May,Standard Class,NK-18490,Neil Knudson,Home Office,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,6.63,3,1.7901
158,CA-2011-104269,2011,3/1/2011,March,Second Class,DB-13060,Dave Brooks,Consumer,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,457.568,2,51.4764
159,CA-2013-114104,2013,11/21/2013,November,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,14.62,2,6.8714
160,CA-2013-114104,2013,11/21/2013,November,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,944.93,7,236.2325
161,CA-2013-162733,2013,5/12/2013,May,First Class,TT-21070,Ted Trevino,Consumer,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,5.98,1,2.691
162,CA-2012-119697,2012,12/28/2012,December,Second Class,EM-13960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,54.384,2,1.3596
163,CA-2013-154508,2013,11/17/2013,November,Standard Class,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,28.4,5,13.348
164,CA-2013-113817,2013,11/8/2013,November,Standard Class,MJ-17740,Max Jones,Consumer,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,27.68,2,9.688
165,CA-2011-139892,2011,9/8/2011,September,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,9.936,3,2.7324
166,CA-2011-139892,2011,9/8/2011,September,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,8159.952,8,-1359.992
167,CA-2011-139892,2011,9/8/2011,September,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,275.928,3,-58.6347
168,CA-2011-139892,2011,9/8/2011,September,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,1740.06,9,-24.858
169,CA-2011-139892,2011,9/8/2011,September,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,32.064,6,6.8136
170,CA-2011-139892,2011,9/8/2011,September,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,177.98,5,-453.849
171,CA-2011-139892,2011,9/8/2011,September,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,143.976,3,8.9985
172,CA-2011-118962,2011,8/5/2011,August,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,20.94,3,9.8418
173,CA-2011-118962,2011,8/5/2011,August,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,110.96,2,53.2608
174,CA-2011-118962,2011,8/5/2011,August,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,340.144,7,21.259
175,US-2011-100853,2011,9/14/2011,September,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,52.448,2,-131.12
176,US-2011-100853,2011,9/14/2011,September,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,20.16,4,6.552
177,US-2014-152366,2014,4/22/2014,April,Second Class,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,97.264,4,-243.16
178,US-2012-101511,2012,11/21/2012,November,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,396.802,7,-11.3372
179,US-2012-101511,2012,11/21/2012,November,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,15.88,5,-3.7715
180,CA-2012-137225,2012,12/15/2012,December,Standard Class,JK-15640,Jim Kriz,Home Office,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,3.28,1,1.4104
181,CA-2011-166191,2011,12/5/2011,December,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,24.816,2,1.8612
182,CA-2011-166191,2011,12/5/2011,December,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,408.744,7,76.6395
183,CA-2011-158274,2011,11/19/2011,November,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,503.96,4,131.0296
184,CA-2011-158274,2011,11/19/2011,November,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,149.95,5,41.986
185,CA-2011-158274,2011,11/19/2011,November,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,29,2,7.25
186,CA-2013-105018,2013,11/29/2013,November,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,7.16,2,3.4368
187,CA-2011-123260,2011,8/26/2011,August,Standard Class,FM-14290,Frank Merwin,Home Office,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,176.8,8,22.984
188,CA-2013-157000,2013,7/17/2013,July,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,37.224,3,3.7224
189,CA-2013-157000,2013,7/17/2013,July,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,20.016,3,6.255
190,CA-2012-102281,2012,10/12/2012,October,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,899.136,4,112.392
191,CA-2012-102281,2012,10/12/2012,October,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,71.76,6,20.0928
192,CA-2012-102281,2012,10/12/2012,October,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,51.84,8,24.8832
193,CA-2012-102281,2012,10/12/2012,October,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,626.352,3,46.9764
194,CA-2012-102281,2012,10/12/2012,October,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,19.9,5,6.567
195,CA-2012-131457,2012,10/31/2012,October,Standard Class,MZ-17515,Mary Zewe,Corporate,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,14.28,7,6.7116
196,CA-2011-140004,2011,3/21/2011,March,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,7.408,2,1.2038
197,CA-2011-140004,2011,3/21/2011,March,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,6.048,3,1.5876
198,CA-2014-107720,2014,11/7/2014,November,Standard Class,VM-21685,Valerie Mitchum,Home Office,Westfield,New Jersey,7090,East,OFF-ST-10001414,Office Supplies,Storage,46.26,3,12.0276
199,US-2014-124303,2014,7/7/2014,July,Standard Class,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,Office Supplies,Binders,2.946,2,-2.2586
200,US-2014-124303,2014,7/7/2014,July,Standard Class,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,Office Supplies,Paper,16.056,3,5.8203
201,CA-2014-105074,2014,6/25/2014,June,Standard Class,MB-17305,Maria Bertelson,Consumer,Akron,Ohio,44312,East,OFF-PA-10002666,Office Supplies,Paper,21.744,3,6.795
202,CA-2011-133690,2011,8/3/2011,August,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,218.75,2,-161.875
203,CA-2011-133690,2011,8/3/2011,August,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,2.6,1,0.2925
204,US-2014-116701,2014,12/18/2014,December,Second Class,LC-17140,Logan Currie,Consumer,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,66.284,2,-178.9668
205,CA-2014-126382,2014,6/4/2014,June,Standard Class,HK-14890,Heather Kirkland,Corporate,Franklin,Tennessee,37064,South,FUR-FU-10002960,Furniture,Furnishings,35.168,7,9.6712
206,CA-2014-108329,2014,12/10/2014,December,Standard Class,LE-16810,Laurel Elliston,Consumer,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,444.768,4,44.4768
207,CA-2014-135860,2014,12/2/2014,December,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,48601,Central,OFF-ST-10000642,Office Supplies,Storage,83.92,4,5.8744
208,CA-2014-135860,2014,12/2/2014,December,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,131.98,2,35.6346
209,CA-2014-135860,2014,12/2/2014,December,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,48601,Central,OFF-BI-10003274,Office Supplies,Binders,15.92,4,7.4824
210,CA-2014-135860,2014,12/2/2014,December,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,48601,Central,OFF-FA-10000134,Office Supplies,Fasteners,52.29,9,16.2099
211,CA-2014-135860,2014,12/2/2014,December,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,48601,Central,OFF-ST-10001522,Office Supplies,Storage,91.99,1,3.6796
212,CA-2012-101007,2012,2/9/2012,February,Second Class,MS-17980,Michael Stewart,Corporate,Dallas,Texas,75220,Central,TEC-AC-10001266,Technology,Accessories,20.8,2,6.5
213,CA-2012-146262,2012,1/2/2012,January,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,23.68,2,8.88
214,CA-2012-146262,2012,1/2/2012,January,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,452.45,5,-244.323
215,CA-2012-146262,2012,1/2/2012,January,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,62.982,3,-14.6958
216,CA-2012-146262,2012,1/2/2012,January,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,1188,9,-950.4
217,CA-2012-146262,2012,1/2/2012,January,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,89.584,2,4.4792
218,CA-2013-130162,2013,10/29/2013,October,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,93.06,6,26.0568
219,CA-2013-130162,2013,10/29/2013,October,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,90032,West,TEC-PH-10002563,Technology,Phones,302.376,3,22.6782
220,CA-2012-169397,2012,12/24/2012,December,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,5.584,2,1.8148
221,CA-2012-169397,2012,12/24/2012,December,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,43017,East,OFF-PA-10004000,Office Supplies,Paper,22.704,6,8.2302
222,CA-2012-169397,2012,12/24/2012,December,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,43017,East,OFF-BI-10002852,Office Supplies,Binders,19.776,4,-13.8432
223,CA-2012-169397,2012,12/24/2012,December,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,43017,East,FUR-FU-10000087,Furniture,Furnishings,72.704,4,19.0848
224,CA-2012-169397,2012,12/24/2012,December,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,479.988,4,-383.9904
225,CA-2012-169397,2012,12/24/2012,December,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,43017,East,OFF-AR-10001958,Office Supplies,Art,27.168,2,2.7168
226,CA-2012-163055,2012,8/9/2012,August,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,48227,Central,OFF-AR-10001026,Office Supplies,Art,2.2,1,0.968
227,CA-2012-163055,2012,8/9/2012,August,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,48227,Central,FUR-TA-10003748,Furniture,Tables,622.45,5,136.939
228,CA-2012-163055,2012,8/9/2012,August,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,48227,Central,OFF-ST-10002485,Office Supplies,Storage,21.98,1,0.2198
229,US-2012-145436,2012,2/28/2012,February,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,38401,South,FUR-CH-10004860,Furniture,Chairs,161.568,2,-28.2744
230,US-2012-145436,2012,2/28/2012,February,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,38401,South,FUR-CH-10004477,Furniture,Chairs,389.696,8,43.8408
231,US-2011-156216,2011,9/13/2011,September,Standard Class,EA-14035,Erin Ashbrook,Corporate,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,18.648,7,-12.432
232,US-2014-100930,2014,4/8/2014,April,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,233.86,2,-102.048
233,US-2014-100930,2014,4/8/2014,April,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,620.6145,3,-248.2458
234,US-2014-100930,2014,4/8/2014,April,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,33614,South,OFF-BI-10001679,Office Supplies,Binders,5.328,2,-3.552
235,US-2014-100930,2014,4/8/2014,April,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,33614,South,FUR-FU-10004017,Furniture,Furnishings,258.072,3,0
236,US-2014-100930,2014,4/8/2014,April,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,617.976,3,-7.7247
237,CA-2014-160514,2014,11/13/2014,November,Standard Class,DB-13120,David Bremer,Corporate,Santa Clara,California,95051,West,OFF-PA-10002479,Office Supplies,Paper,10.56,2,4.752
238,CA-2013-157749,2013,6/5/2013,June,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,25.92,5,9.396
239,CA-2013-157749,2013,6/5/2013,June,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,419.68,5,-356.728
240,CA-2013-157749,2013,6/5/2013,June,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,11.688,3,-4.6752
241,CA-2013-157749,2013,6/5/2013,June,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,31.984,2,11.1944
242,CA-2013-157749,2013,6/5/2013,June,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,177.225,5,-120.513
243,CA-2013-157749,2013,6/5/2013,June,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,4.044,3,-2.8308
244,CA-2013-157749,2013,6/5/2013,June,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,7.408,2,1.2038
245,CA-2011-131926,2011,6/1/2011,June,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,2001.86,7,580.5394
246,CA-2011-131926,2011,6/1/2011,June,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,Office Supplies,Storage,166.72,2,41.68
247,CA-2011-131926,2011,6/1/2011,June,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,Office Supplies,Paper,47.88,6,23.94
248,CA-2011-131926,2011,6/1/2011,June,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,Office Supplies,Appliances,1503.25,5,496.0725
249,CA-2011-131926,2011,6/1/2011,June,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,Office Supplies,Paper,25.92,4,12.4416
250,CA-2013-154739,2013,12/11/2013,December,Second Class,LH-17155,Logan Haushalter,Consumer,San Francisco,California,94109,West,FUR-CH-10002965,Furniture,Chairs,321.568,2,28.1372
251,CA-2013-145625,2013,9/12/2013,September,Standard Class,KC-16540,Kelly Collister,Consumer,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,7.61,1,3.5767
252,CA-2013-145625,2013,9/12/2013,September,Standard Class,KC-16540,Kelly Collister,Consumer,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,3347.37,13,636.0003
253,CA-2013-146941,2013,12/11/2013,December,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,Storage,80.58,6,22.5624
254,CA-2013-146941,2013,12/11/2013,December,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,10024,East,OFF-EN-10003296,Office Supplies,Envelopes,361.92,4,162.864
255,US-2012-159982,2012,11/28/2012,November,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,60623,Central,FUR-FU-10002505,Furniture,Furnishings,12.132,9,-8.4924
256,US-2012-159982,2012,11/28/2012,November,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,82.368,2,-19.5624
257,US-2012-159982,2012,11/28/2012,November,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,60623,Central,OFF-ST-10001590,Office Supplies,Storage,53.92,5,4.044
